date,season,item,msrp,netsale,cogs,discount
2025-10-29,S25,TRACK PANT,16477,7040,3272,57%
2025-10-29,S25,T-SHIRT,2732,1193,473,56%
2025-10-29,S25,VISOR,38,14,7,64%
2025-10-29,S26,HAT,0,0,0,#DIV/0!
2025-10-29,S26,SWEATPANTS,130,94,37,27%
2025-10-29,S26,T-SHIRT,65,65,18,0%
2025-10-30,CORE,ACCESSORIES,24,24,11,0%
2025-10-30,CORE,SOCKS,18,16,4,10%
2025-10-30,CORE,TRACK JACKET,2095,1847,440,12%
2025-10-30,CORE,TRACK PANT,1000,794,224,21%
2025-10-30,F21,HAT,76,48,12,38%
2025-10-30,F23,OUTERWEAR,175,59,40,66%
2025-10-30,F24,SHOES,-290,-218,-106,25%
2025-10-30,F24,ACCESSORIES,88,19,18,79%
2025-10-30,F24,HOODIE,150,150,29,0%
2025-10-30,F24,LEGGINGS,110,47,21,57%
2025-10-30,F24,LONG SLEEVE KNIT,460,165,88,64%
2025-10-30,F24,OUTERWEAR,225,63,50,72%
2025-10-30,F24,POLO,434,128,167,71%
2025-10-30,F24,SHORTS,913,309,266,66%
2025-10-30,F24,SKIRT,-88,-34,-16,61%
2025-10-30,F24,SPORT BRA,68,53,19,22%
2025-10-30,F24,SWEATER,295,79,68,73%
2025-10-30,F24,SWEATPANTS,125,125,25,0%
2025-10-30,F24,TRACK JACKET,1240,397,304,68%
2025-10-30,F24,TRACK PANT,435,151,87,65%
2025-10-30,F24,T-SHIRT,668,207,208,69%
2025-10-30,F25,CABANA SHIRT,135,135,32,0%
2025-10-30,F25,CREWNECK,178,178,34,0%
2025-10-30,F25,HAT,456,456,91,0%
2025-10-30,F25,HOODIE,270,229,52,15%
2025-10-30,F25,KNITWEAR,-165,-105,-38,36%
2025-10-30,F25,LONG SLEEVE KNIT,-57,-57,-15,1%
2025-10-30,F25,OUTERWEAR,225,190,51,16%
2025-10-30,F25,POLO,576,576,129,0%
2025-10-30,F25,PULLOVER,-125,-100,-27,20%
2025-10-30,F25,SHORTS,178,178,39,0%
2025-10-30,F25,SWEATER,98,111,23,-13%
2025-10-30,F25,SWEATPANTS,311,277,61,11%
2025-10-30,F25,TRACK JACKET,3793,3451,841,9%
2025-10-30,F25,TRACK PANT,3726,3392,822,9%
2025-10-30,F25,T-SHIRT,132,156,28,-18%
2025-10-30,S24,TRACK JACKET,420,243,94,42%
2025-10-30,S24,TRACK PANT,375,217,77,42%
2025-10-30,S25,SHOES,59,30,8,50%
2025-10-30,S25,ACCESSORIES,3618,90,703,98%
2025-10-30,S25,BAG,175,88,108,50%
2025-10-30,S25,CABANA SHIRT,135,61,32,55%
2025-10-30,S25,CAMP SHIRT,88,44,15,50%
2025-10-30,S25,DRESS,-110,-50,-23,55%
2025-10-30,S25,HAT,58,26,12,55%
2025-10-30,S25,HOODIE,875,403,191,54%
2025-10-30,S25,JACKET,165,74,32,55%
2025-10-30,S25,LONG SLEEVE KNIT,546,262,70,52%
2025-10-30,S25,POLO,499,357,104,29%
2025-10-30,S25,SHORTS,1981,1085,394,45%
2025-10-30,S25,SKIRT,98,49,20,50%
2025-10-30,S25,SWEATER,1530,819,334,46%
2025-10-30,S25,SWEATPANTS,186,101,36,46%
2025-10-30,S25,SWEATSHIRT,330,149,54,55%
2025-10-30,S25,TRACK JACKET,14080,6785,2765,52%
2025-10-30,S25,TRACK PANT,8123,3913,1635,52%
2025-10-30,S25,T-SHIRT,1602,816,280,49%
2025-10-31,CORE,HAT,0,0,0,#DIV/0!
2025-10-31,CORE,SOCKS,90,90,20,0%
2025-10-31,CORE,TRACK JACKET,165,258,36,-56%
2025-10-31,CORE,TRACK PANT,485,520,101,-7%
2025-10-31,F21,HAT,76,50,12,34%
2025-10-31,F23,TRACK PANT,98,23,17,77%
2025-10-31,F24,ACCESSORIES,260,98,56,62%
2025-10-31,F24,DRESS,270,74,44,73%
2025-10-31,F24,HOODIE,250,-103,63,141%
2025-10-31,F24,JACKET,325,73,55,78%
2025-10-31,F24,LONG SLEEVE KNIT,493,211,90,57%
2025-10-31,F24,OUTERWEAR,225,48,38,79%
2025-10-31,F24,POLO,568,176,187,69%
2025-10-31,F24,SHORTS,390,185,104,53%
2025-10-31,F24,SWEATPANTS,110,-84,25,176%
2025-10-31,F24,SWEATSHIRT,250,138,52,45%
2025-10-31,F24,TRACK JACKET,1125,403,213,64%
2025-10-31,F24,TRACK PANT,1040,389,211,63%
2025-10-31,F24,T-SHIRT,48,0,25,100%
2025-10-31,F25,CABANA SHIRT,135,135,32,0%
2025-10-31,F25,CREWNECK,110,110,20,0%
2025-10-31,F25,HAT,152,152,32,0%
2025-10-31,F25,HOODIE,444,444,80,0%
2025-10-31,F25,KNITWEAR,135,135,35,0%
2025-10-31,F25,LONG SLEEVE KNIT,135,135,27,0%
2025-10-31,F25,OUTERWEAR,-325,-293,-70,10%
2025-10-31,F25,POLO,203,203,46,0%
2025-10-31,F25,PULLOVER,125,125,27,0%
2025-10-31,F25,SHORTS,298,298,67,0%
2025-10-31,F25,SKIRT,-78,-62,-17,20%
2025-10-31,F25,SWEATER,544,532,120,2%
2025-10-31,F25,SWEATPANTS,223,223,43,0%
2025-10-31,F25,TRACK JACKET,5905,5532,1295,6%
2025-10-31,F25,TRACK PANT,4886,4606,1062,6%
2025-10-31,F25,T-SHIRT,-172,-166,-44,3%
2025-10-31,S24,FOOTWEAR,236,236,40,0%
2025-10-31,S24,TRACK JACKET,830,302,170,64%
2025-10-31,S24,TRACK PANT,700,311,128,56%
2025-10-31,S25,SHOES,0,9,0,#DIV/0!
2025-10-31,S25,ACCESSORIES,3080,0,595,100%
2025-10-31,S25,CABANA SHIRT,260,143,59,45%
2025-10-31,S25,HOODIE,725,353,158,51%
2025-10-31,S25,JACKET,165,74,32,55%
2025-10-31,S25,LEGGINGS,110,50,21,55%
2025-10-31,S25,LONG SLEEVE KNIT,484,236,82,51%
2025-10-31,S25,PANTS,210,105,44,50%
2025-10-31,S25,POLO,1372,659,267,52%
2025-10-31,S25,PULLOVER,125,50,25,60%
2025-10-31,S25,SHORTS,1621,809,328,50%
2025-10-31,S25,SKORT,98,49,23,50%
2025-10-31,S25,SOCKS,36,16,8,55%
2025-10-31,S25,SPORT BRA,68,31,17,55%
2025-10-31,S25,SWEATER,670,383,154,43%
2025-10-31,S25,SWEATPANTS,98,54,18,45%
2025-10-31,S25,SWEATSHIRT,220,94,36,57%
2025-10-31,S25,TANK TOP,58,26,8,55%
2025-10-31,S25,TRACK JACKET,17705,8314,3392,53%
2025-10-31,S25,TRACK PANT,9352,4605,1821,51%
2025-10-31,S25,T-SHIRT,1314,662,225,50%
2025-10-31,S25,VISOR,76,36,14,53%
2025-11-01,CORE,ACCESSORIES,24,24,12,0%
2025-11-01,CORE,HAT,126,126,21,0%
2025-11-01,CORE,SOCKS,0,0,0,#DIV/0!
2025-11-01,CORE,TRACK JACKET,1905,1585,390,17%
2025-11-01,CORE,TRACK PANT,970,851,202,12%
2025-11-01,F21,HAT,76,50,12,34%
2025-11-01,F22,SHORTS,78,43,14,45%
2025-11-01,F23,POLO,78,38,14,51%
2025-11-01,F24,SHOES,145,109,53,25%
2025-11-01,F24,ACCESSORIES,172,57,38,67%
2025-11-01,F24,DRESS,425,102,124,76%
2025-11-01,F24,HOODIE,400,197,92,51%
2025-11-01,F24,LONG SLEEVE KNIT,118,33,24,72%
2025-11-01,F24,OUTERWEAR,225,53,38,76%
2025-11-01,F24,POLO,196,59,56,70%
2025-11-01,F24,SHORTS,153,98,39,36%
2025-11-01,F24,SKIRT,88,35,16,60%
2025-11-01,F24,SWEATER,295,79,68,73%
2025-11-01,F24,SWEATPANTS,125,125,25,0%
2025-11-01,F24,TRACK JACKET,1740,608,363,65%
2025-11-01,F24,TRACK PANT,360,98,83,73%
2025-11-01,F24,T-SHIRT,116,30,34,74%
2025-11-01,F25,CROP TOP,-68,-68,-16,0%
2025-11-01,F25,HAT,38,38,8,0%
2025-11-01,F25,HOODIE,248,248,46,0%
2025-11-01,F25,KNITWEAR,175,175,47,0%
2025-11-01,F25,LEGGINGS,118,118,25,0%
2025-11-01,F25,LONG SLEEVE KNIT,540,527,108,3%
2025-11-01,F25,OUTERWEAR,100,325,19,-225%
2025-11-01,F25,POLO,332,332,75,0%
2025-11-01,F25,SHORTS,422,422,100,0%
2025-11-01,F25,SOCKS,18,18,4,0%
2025-11-01,F25,SWEATER,125,125,27,0%
2025-11-01,F25,SWEATPANTS,223,223,44,0%
2025-11-01,F25,TRACK JACKET,5840,5386,1278,8%
2025-11-01,F25,TRACK PANT,5482,5110,1196,7%
2025-11-01,F25,T-SHIRT,282,282,67,0%
2025-11-01,S24,FOOTWEAR,199,199,51,0%
2025-11-01,S24,TRACK JACKET,415,192,91,54%
2025-11-01,S24,TRACK PANT,375,203,82,46%
2025-11-01,S25,SHOES,147,74,26,50%
2025-11-01,S25,ACCESSORIES,4312,0,833,100%
2025-11-01,S25,ACTIVE JACKET,125,51,26,60%
2025-11-01,S25,DRESS,243,122,41,50%
2025-11-01,S25,HOODIE,1113,545,241,51%
2025-11-01,S25,JACKET,495,223,96,55%
2025-11-01,S25,LEGGINGS,118,48,21,60%
2025-11-01,S25,LONG SLEEVE KNIT,573,287,86,50%
2025-11-01,S25,PANTS,345,173,71,50%
2025-11-01,S25,POLO,552,270,113,51%
2025-11-01,S25,PULLOVER,125,50,25,60%
2025-11-01,S25,SHOES,170,85,41,50%
2025-11-01,S25,SHORTS,1810,912,357,50%
2025-11-01,S25,SKORT,156,78,29,50%
2025-11-01,S25,SOCKS,90,54,21,40%
2025-11-01,S25,SWEATER,150,90,37,40%
2025-11-01,S25,SWEATPANTS,98,54,18,45%
2025-11-01,S25,SWEATSHIRT,550,193,90,65%
2025-11-01,S25,TANK TOP,116,58,16,50%
2025-11-01,S25,TRACK JACKET,16860,8354,3213,50%
2025-11-01,S25,TRACK PANT,8805,4321,1741,51%
2025-11-01,S25,T-SHIRT,3374,1655,562,51%
2025-11-02,CORE,HAT,42,42,7,0%
2025-11-02,CORE,SOCKS,36,36,8,0%
2025-11-02,CORE,TRACK JACKET,2095,2095,440,0%
2025-11-02,CORE,TRACK PANT,1470,1502,314,-2%
2025-11-02,F23,SHORTS,68,34,13,50%
2025-11-02,F24,SHOES,290,218,106,25%
2025-11-02,F24,ACCESSORIES,88,21,18,76%
2025-11-02,F24,HOODIE,950,544,213,43%
2025-11-02,F24,LEGGINGS,110,42,21,62%
2025-11-02,F24,LONG SLEEVE KNIT,713,242,139,66%
2025-11-02,F24,POLO,787,288,334,63%
2025-11-02,F24,SHORTS,558,231,145,59%
2025-11-02,F24,SKIRT,88,35,16,60%
2025-11-02,F24,SPORT BRA,68,42,19,38%
2025-11-02,F24,SWEATPANTS,375,309,75,18%
2025-11-02,F24,SWEATSHIRT,125,69,26,45%
2025-11-02,F24,TRACK JACKET,1340,459,259,66%
2025-11-02,F24,TRACK PANT,1405,481,291,66%
2025-11-02,F24,T-SHIRT,328,183,131,44%
2025-11-02,F25,CREWNECK,68,68,14,0%
2025-11-02,F25,HAT,152,144,32,5%
2025-11-02,F25,HOODIE,150,170,29,-13%
2025-11-02,F25,KNITWEAR,225,225,58,0%
2025-11-02,F25,LONG SLEEVE KNIT,675,675,135,0%
2025-11-02,F25,OUTERWEAR,225,225,51,0%
2025-11-02,F25,POLO,196,196,42,0%
2025-11-02,F25,PULLOVER,125,125,27,0%
2025-11-02,F25,SHORTS,244,237,54,3%
2025-11-02,F25,SKORT,58,52,10,10%
2025-11-02,F25,SWEATER,223,213,49,4%
2025-11-02,F25,SWEATPANTS,115,132,23,-15%
2025-11-02,F25,TRACK JACKET,6775,6281,1487,7%
2025-11-02,F25,TRACK PANT,5950,5506,1321,7%
2025-11-02,F25,T-SHIRT,202,192,37,5%
2025-11-02,S24,SHORTS,100,39,23,61%
2025-11-02,S24,TRACK JACKET,140,76,34,46%
2025-11-02,S24,TRACK PANT,125,68,29,46%
2025-11-02,S25,SHOES,88,44,18,50%
2025-11-02,S25,ACCESSORIES,5104,0,986,100%
2025-11-02,S25,ACTIVE JACKET,375,163,78,56%
2025-11-02,S25,CABANA SHIRT,135,68,32,50%
2025-11-02,S25,DRESS,110,50,23,55%
2025-11-02,S25,HOODIE,1025,481,224,53%
2025-11-02,S25,JACKET,330,141,64,57%
2025-11-02,S25,LEGGINGS,346,161,62,53%
2025-11-02,S25,LONG SLEEVE KNIT,78,35,10,55%
2025-11-02,S25,PANTS,210,105,44,50%
2025-11-02,S25,POLO,1041,521,203,50%
2025-11-02,S25,PULLOVER,235,105,46,55%
2025-11-02,S25,SHORTS,981,499,198,49%
2025-11-02,S25,SKORT,0,-3,0,#DIV/0!
2025-11-02,S25,SWEATER,195,88,41,55%
2025-11-02,S25,SWEATSHIRT,220,94,36,57%
2025-11-02,S25,TANK TOP,-116,-58,-16,50%
2025-11-02,S25,TRACK JACKET,14140,6966,2681,51%
2025-11-02,S25,TRACK PANT,8210,4023,1595,51%
2025-11-02,S25,T-SHIRT,1154,562,191,51%
2025-11-03,CORE,HAT,84,84,14,0%
2025-11-03,CORE,SOCKS,-18,-18,-4,0%
2025-11-03,CORE,TRACK JACKET,1690,1385,326,18%
2025-11-03,CORE,TRACK PANT,1425,1300,281,9%
2025-11-03,F23,TRACK PANT,150,53,27,65%
2025-11-03,F24,SHOES,435,142,159,67%
2025-11-03,F24,ACCESSORIES,264,63,54,76%
2025-11-03,F24,CAMP SHIRT,150,47,30,69%
2025-11-03,F24,DRESS,650,135,208,79%
2025-11-03,F24,HOODIE,-25,-109,-1,-336%
2025-11-03,F24,JACKET,325,73,55,78%
2025-11-03,F24,LONG SLEEVE KNIT,733,172,154,77%
2025-11-03,F24,OUTERWEAR,970,218,174,78%
2025-11-03,F24,POLO,554,217,252,61%
2025-11-03,F24,SHORTS,467,228,125,51%
2025-11-03,F24,SKIRT,177,59,65,67%
2025-11-03,F24,SWEATER,295,79,68,73%
2025-11-03,F24,SWEATPANTS,220,16,50,93%
2025-11-03,F24,SWEATSHIRT,190,59,47,69%
2025-11-03,F24,TRACK JACKET,1390,562,273,60%
2025-11-03,F24,TRACK PANT,820,361,198,56%
2025-11-03,F24,T-SHIRT,192,49,96,74%
2025-11-03,F25,CABANA SHIRT,135,171,31,-27%
2025-11-03,F25,CREWNECK,136,136,28,0%
2025-11-03,F25,HAT,-270,-274,-53,-1%
2025-11-03,F25,HOODIE,548,548,104,0%
2025-11-03,F25,KNITWEAR,0,36,0,#DIV/0!
2025-11-03,F25,LONG SLEEVE KNIT,57,-39,15,169%
2025-11-03,F25,OUTERWEAR,675,675,149,0%
2025-11-03,F25,POLO,281,269,64,4%
2025-11-03,F25,SHORTS,486,486,112,0%
2025-11-03,F25,SWEATER,669,649,148,3%
2025-11-03,F25,SWEATPANTS,115,115,23,0%
2025-11-03,F25,TANK TOP,156,140,40,10%
2025-11-03,F25,TRACK JACKET,6120,5676,1349,7%
2025-11-03,F25,TRACK PANT,5549,4930,1219,11%
2025-11-03,F25,T-SHIRT,648,648,138,0%
2025-11-03,S24,FOOTWEAR,59,59,10,0%
2025-11-03,S24,TRACK JACKET,420,236,94,44%
2025-11-03,S24,TRACK PANT,550,267,103,51%
2025-11-03,S25,ACCESSORIES,4664,0,901,100%
2025-11-03,S25,ACTIVE JACKET,500,214,104,57%
2025-11-03,S25,CAMP SHIRT,88,40,15,55%
2025-11-03,S25,CREWNECK,98,59,18,40%
2025-11-03,S25,HOODIE,400,158,85,61%
2025-11-03,S25,JACKET,-165,-74,-32,55%
2025-11-03,S25,LEGGINGS,472,202,84,57%
2025-11-03,S25,LONG SLEEVE KNIT,232,107,40,54%
2025-11-03,S25,POLO,807,408,141,49%
2025-11-03,S25,SHORTS,662,339,118,49%
2025-11-03,S25,SKORT,136,65,22,53%
2025-11-03,S25,SOCKS,36,18,8,50%
2025-11-03,S25,SWEATER,1995,1074,483,46%
2025-11-03,S25,SWEATPANTS,470,213,90,55%
2025-11-03,S25,SWEATSHIRT,220,104,36,53%
2025-11-03,S25,TANK TOP,116,55,16,53%
2025-11-03,S25,TRACK JACKET,10015,4665,1965,53%
2025-11-03,S25,TRACK PANT,6449,2907,1259,55%
2025-11-03,S25,T-SHIRT,1990,986,329,50%
2025-11-03,S26,TRACK JACKET,-195,-146,-30,25%
2025-11-03,S26,TRACK SHORT,-155,-116,-29,25%
2025-11-04,CORE,HAT,42,42,7,0%
2025-11-04,CORE,SOCKS,108,74,24,31%
2025-11-04,CORE,TRACK JACKET,-115,23,-8,120%
2025-11-04,CORE,TRACK PANT,-345,-271,-62,22%
2025-11-04,F22,HAT,0,10,0,#DIV/0!
2025-11-04,F23,TRACK PANT,98,25,17,74%
2025-11-04,F24,ACCESSORIES,214,76,48,64%
2025-11-04,F24,CAMP SHIRT,150,52,30,65%
2025-11-04,F24,DRESS,525,102,173,81%
2025-11-04,F24,HOODIE,1150,338,281,71%
2025-11-04,F24,LONG SLEEVE KNIT,1352,342,277,75%
2025-11-04,F24,OUTERWEAR,450,106,76,76%
2025-11-04,F24,POLO,933,334,359,64%
2025-11-04,F24,SHORTS,505,251,129,50%
2025-11-04,F24,SWEATPANTS,125,125,25,0%
2025-11-04,F24,TRACK JACKET,1580,356,331,77%
2025-11-04,F24,TRACK PANT,1565,441,358,72%
2025-11-04,F24,T-SHIRT,346,113,138,67%
2025-11-04,F25,CABANA SHIRT,-135,-135,-31,0%
2025-11-04,F25,HAT,42,42,10,0%
2025-11-04,F25,HOODIE,750,735,145,2%
2025-11-04,F25,KNITWEAR,435,371,117,15%
2025-11-04,F25,LONG SLEEVE KNIT,213,213,39,0%
2025-11-04,F25,OUTERWEAR,225,225,51,0%
2025-11-04,F25,PULLOVER,250,250,54,0%
2025-11-04,F25,SHORTS,-110,-110,-25,0%
2025-11-04,F25,SWEATER,625,625,138,0%
2025-11-04,F25,SWEATPANTS,723,711,144,2%
2025-11-04,F25,TRACK JACKET,4150,3852,924,7%
2025-11-04,F25,TRACK PANT,2947,2809,642,5%
2025-11-04,F25,T-SHIRT,-120,-120,-31,0%
2025-11-04,S24,SHORTS,100,39,23,61%
2025-11-04,S24,TANK TOP,-68,-30,-11,56%
2025-11-04,S24,TRACK JACKET,835,449,189,46%
2025-11-04,S24,TRACK PANT,1050,480,213,54%
2025-11-04,S25,SHOES,88,44,18,50%
2025-11-04,S25,ACCESSORIES,3628,98,705,97%
2025-11-04,S25,ACTIVE JACKET,125,56,26,55%
2025-11-04,S25,HOODIE,525,278,111,47%
2025-11-04,S25,JACKET,165,74,32,55%
2025-11-04,S25,LEGGINGS,110,55,20,50%
2025-11-04,S25,LONG SLEEVE KNIT,214,107,30,50%
2025-11-04,S25,POLO,525,180,98,66%
2025-11-04,S25,SHOES,170,85,41,50%
2025-11-04,S25,SHORTS,572,247,125,57%
2025-11-04,S25,SKIRT,88,44,21,50%
2025-11-04,S25,SKORT,166,75,34,55%
2025-11-04,S25,SOCKS,-18,-9,-4,50%
2025-11-04,S25,SPORT BRA,68,34,17,50%
2025-11-04,S25,SWEATER,1820,876,417,52%
2025-11-04,S25,SWEATPANTS,392,210,73,46%
2025-11-04,S25,SWEATSHIRT,220,94,36,57%
2025-11-04,S25,TANK TOP,252,123,45,51%
2025-11-04,S25,TRACK JACKET,14460,6809,2863,53%
2025-11-04,S25,TRACK PANT,9156,4202,1808,54%
2025-11-04,S25,T-SHIRT,1012,513,184,49%
2025-11-04,S26,T-SHIRT,65,65,18,0%
2025-11-05,CORE,TRACK JACKET,1080,1080,210,0%
2025-11-05,CORE,TRACK PANT,1050,1050,197,0%
2025-11-05,F21,HAT,114,53,18,53%
2025-11-05,F22,HAT,48,19,8,60%
2025-11-05,F24,ACCESSORIES,218,81,46,63%
2025-11-05,F24,CAMP SHIRT,135,38,31,72%
2025-11-05,F24,DRESS,125,33,35,74%
2025-11-05,F24,HOODIE,300,300,58,0%
2025-11-05,F24,LEGGINGS,110,47,21,57%
2025-11-05,F24,LONG SLEEVE KNIT,424,185,105,56%
2025-11-05,F24,OUTERWEAR,225,63,50,72%
2025-11-05,F24,POLO,361,196,177,46%
2025-11-05,F24,SHORTS,369,147,92,60%
2025-11-05,F24,SKIRT,-176,-63,-32,64%
2025-11-05,F24,SPORT BRA,68,53,19,22%
2025-11-05,F24,SWEATER,295,79,68,73%
2025-11-05,F24,SWEATPANTS,375,309,75,18%
2025-11-05,F24,SWEATSHIRT,250,138,52,45%
2025-11-05,F24,TRACK JACKET,785,400,164,49%
2025-11-05,F24,TRACK PANT,770,321,171,58%
2025-11-05,F24,T-SHIRT,242,121,45,50%
2025-11-05,F25,CABANA SHIRT,0,0,0,#DIV/0!
2025-11-05,F25,HAT,190,186,40,2%
2025-11-05,F25,HOODIE,1388,1355,266,2%
2025-11-05,F25,KNITWEAR,135,111,35,18%
2025-11-05,F25,LONG SLEEVE KNIT,675,555,135,18%
2025-11-05,F25,POLO,125,0,27,100%
2025-11-05,F25,SHORTS,146,146,34,0%
2025-11-05,F25,SWEATER,375,333,84,11%
2025-11-05,F25,SWEATPANTS,625,648,124,-4%
2025-11-05,F25,TRACK JACKET,4365,4382,926,0%
2025-11-05,F25,TRACK PANT,4952,4614,1062,7%
2025-11-05,F25,T-SHIRT,228,228,45,0%
2025-11-05,S23,TRACK PANT,85,43,16,49%
2025-11-05,S24,FOOTWEAR,570,389,174,32%
2025-11-05,S24,TRACK JACKET,555,277,117,50%
2025-11-05,S24,TRACK PANT,250,143,53,43%
2025-11-05,S25,SHOES,264,84,54,68%
2025-11-05,S25,ACCESSORIES,4556,122,882,97%
2025-11-05,S25,CABANA SHIRT,245,55,53,78%
2025-11-05,S25,CREWNECK,98,59,18,40%
2025-11-05,S25,HOODIE,550,300,118,45%
2025-11-05,S25,JACKET,0,-67,0,#DIV/0!
2025-11-05,S25,LEGGINGS,118,53,21,55%
2025-11-05,S25,LONG SLEEVE KNIT,546,273,70,50%
2025-11-05,S25,POLO,974,437,202,55%
2025-11-05,S25,PULLOVER,110,55,21,50%
2025-11-05,S25,SHOES,340,170,82,50%
2025-11-05,S25,SHORTS,1100,517,226,53%
2025-11-05,S25,SKIRT,186,49,41,74%
2025-11-05,S25,SKORT,186,59,41,68%
2025-11-05,S25,SOCKS,18,1,4,93%
2025-11-05,S25,SWEATER,325,179,76,45%
2025-11-05,S25,SWEATPANTS,274,160,54,42%
2025-11-05,S25,SWEATSHIRT,220,99,36,55%
2025-11-05,S25,TANK TOP,-184,-96,-30,48%
2025-11-05,S25,TRACK JACKET,14360,6873,2815,52%
2025-11-05,S25,TRACK PANT,9133,4536,1835,50%
2025-11-05,S25,T-SHIRT,1648,764,286,54%
2025-11-05,S26,T-SHIRT,65,65,18,0%
2025-11-05,S22,T-SHIRT,46,1,12,98%
2025-11-06,CORE,HAT,-42,-6,-7,86%
2025-11-06,CORE,SOCKS,72,68,16,5%
2025-11-06,CORE,TRACK JACKET,380,309,100,19%
2025-11-06,CORE,TRACK PANT,500,290,112,42%
2025-11-06,F21,HAT,76,50,12,34%
2025-11-06,F22,HAT,-48,-16,-8,67%
2025-11-06,F24,SHOES,-290,-109,-106,62%
2025-11-06,F24,ACCESSORIES,88,21,18,76%
2025-11-06,F24,DRESS,520,133,114,74%
2025-11-06,F24,HOODIE,550,347,121,37%
2025-11-06,F24,LEGGINGS,110,47,21,57%
2025-11-06,F24,LONG SLEEVE KNIT,570,222,118,61%
2025-11-06,F24,OUTERWEAR,225,63,50,72%
2025-11-06,F24,POLO,0,19,0,#DIV/0!
2025-11-06,F24,SHORTS,410,256,114,38%
2025-11-06,F24,SWEATPANTS,250,250,50,0%
2025-11-06,F24,TRACK JACKET,910,237,188,74%
2025-11-06,F24,TRACK PANT,765,186,152,76%
2025-11-06,F24,T-SHIRT,48,20,21,58%
2025-11-06,F25,CABANA SHIRT,135,76,32,44%
2025-11-06,F25,CREWNECK,68,61,14,10%
2025-11-06,F25,HAT,118,114,26,4%
2025-11-06,F25,HOODIE,390,372,75,5%
2025-11-06,F25,KNITWEAR,475,333,120,30%
2025-11-06,F25,LONG SLEEVE KNIT,135,87,27,36%
2025-11-06,F25,OUTERWEAR,-225,-248,-47,-10%
2025-11-06,F25,POLO,244,254,56,-4%
2025-11-06,F25,PULLOVER,-125,-125,-27,0%
2025-11-06,F25,SHORTS,298,31,67,90%
2025-11-06,F25,SKIRT,78,70,17,10%
2025-11-06,F25,SOCKS,18,18,4,0%
2025-11-06,F25,SWEATER,556,514,120,8%
2025-11-06,F25,SWEATPANTS,632,623,122,1%
2025-11-06,F25,TRACK JACKET,7395,6856,1612,7%
2025-11-06,F25,TRACK PANT,5700,5559,1271,2%
2025-11-06,F25,T-SHIRT,10,10,3,0%
2025-11-06,F25,VEST,110,110,24,0%
2025-11-06,S24,TRACK JACKET,-280,-176,-64,37%
2025-11-06,S24,TRACK PANT,-125,-102,-36,19%
2025-11-06,S25,SHOES,235,110,44,53%
2025-11-06,S25,ACCESSORIES,5192,0,1003,100%
2025-11-06,S25,ACTIVE JACKET,125,56,26,55%
2025-11-06,S25,BAG,-525,-263,-325,50%
2025-11-06,S25,CABANA SHIRT,645,230,145,64%
2025-11-06,S25,HOODIE,337,210,75,38%
2025-11-06,S25,LEGGINGS,118,53,21,55%
2025-11-06,S25,LONG SLEEVE KNIT,78,39,10,50%
2025-11-06,S25,PANTS,-345,-166,-71,52%
2025-11-06,S25,POLO,823,386,154,53%
2025-11-06,S25,PULLOVER,345,160,67,54%
2025-11-06,S25,SHOES,170,85,41,50%
2025-11-06,S25,SHORTS,1066,365,218,66%
2025-11-06,S25,SKORT,98,49,23,50%
2025-11-06,S25,SWEATER,975,98,229,90%
2025-11-06,S25,SWEATPANTS,98,54,18,45%
2025-11-06,S25,SWEATSHIRT,110,15,18,87%
2025-11-06,S25,TANK TOP,164,82,36,50%
2025-11-06,S25,TRACK JACKET,8940,4387,1686,51%
2025-11-06,S25,TRACK PANT,5900,2818,1102,52%
2025-11-06,S25,T-SHIRT,990,530,162,47%
2025-11-06,S25,VISOR,38,19,7,50%
2025-11-07,CORE,HAT,126,122,21,3%
2025-11-07,CORE,SOCKS,90,90,20,0%
2025-11-07,CORE,TRACK JACKET,1360,1387,254,-2%
2025-11-07,CORE,TRACK PANT,815,1007,152,-24%
2025-11-07,F21,HAT,38,25,6,34%
2025-11-07,F22,HAT,96,32,16,67%
2025-11-07,F24,ACCESSORIES,172,59,38,66%
2025-11-07,F24,DRESS,135,39,22,71%
2025-11-07,F24,HOODIE,300,135,58,55%
2025-11-07,F24,JACKET,325,73,55,78%
2025-11-07,F24,LONG SLEEVE KNIT,210,47,44,78%
2025-11-07,F24,OUTERWEAR,225,53,38,76%
2025-11-07,F24,POLO,186,82,59,56%
2025-11-07,F24,SHORTS,125,34,29,73%
2025-11-07,F24,SWEATPANTS,250,113,50,55%
2025-11-07,F24,TRACK JACKET,1195,400,273,67%
2025-11-07,F24,TRACK PANT,685,269,129,61%
2025-11-07,F24,T-SHIRT,106,61,23,42%
2025-11-07,F25,CABANA SHIRT,0,-24,0,#DIV/0!
2025-11-07,F25,CREWNECK,110,0,20,100%
2025-11-07,F25,HAT,76,76,16,0%
2025-11-07,F25,HOODIE,600,585,116,3%
2025-11-07,F25,LONG SLEEVE KNIT,561,478,105,15%
2025-11-07,F25,POLO,348,309,75,11%
2025-11-07,F25,PULLOVER,125,111,27,11%
2025-11-07,F25,SHORTS,-32,-32,-7,0%
2025-11-07,F25,SWEATER,375,347,83,7%
2025-11-07,F25,SWEATPANTS,821,809,163,2%
2025-11-07,F25,TRACK JACKET,4545,3967,980,13%
2025-11-07,F25,TRACK PANT,3904,3292,863,16%
2025-11-07,F25,T-SHIRT,344,340,70,1%
